-9.080432355403900146e-03,-2.136857956647872925e-01,-3.045555762946605682e-02,3.219635784626007080e-02,-2.228729426860809326e-01,1.657224446535110474e-02,2.586902305483818054e-02,6.440376490354537964e-02,-1.472858805209398270e-02,-1.083672791719436646e-01,1.637228764593601227e-02,5.808672308921813965e-02,-1.754967123270034790e-02,1.444410346448421478e-02,1.044554784893989563e-01,-1.926015876233577728e-02,1.347649991512298584e-01,-3.603920340538024902e-02,-3.851674124598503113e-02,-1.168127432465553284e-01,-7.718724198639392853e-03,1.170383244752883911e-01
7.835688441991806030e-02,-2.050665766000747681e-01,-8.167571388185024261e-03,-1.459678262472152710e-01,-5.698262527585029602e-02,1.123539078980684280e-02,2.294322662055492401e-02,1.435038149356842041e-01,6.825331598520278931e-03,1.018333062529563904e-01,-1.350706368684768677e-01,5.203656479716300964e-02,8.667914196848869324e-03,-7.872816175222396851e-02,-1.343961432576179504e-02,5.544224753975868225e-02,6.739096343517303467e-02,4.192014224827289581e-03,2.278963662683963776e-02,-1.839710175991058350e-01,-5.678264051675796509e-02,7.717084884643554688e-02
6.479531526565551758e-02,-1.399853080511093140e-01,-5.771309882402420044e-02,4.272058606147766113e-01,2.812672639265656471e-03,2.661380916833877563e-02,-7.057047635316848755e-02,1.403079926967620850e-01,-2.796622365713119507e-02,-2.447609007358551025e-01,-8.535091765224933624e-03,2.360657323151826859e-03,-6.421161233447492123e-04,4.156532883644104004e-02,-5.635625496506690979e-02,1.468378305435180664e-01,-2.407613247632980347e-01,9.556346386671066284e-02,-4.291834309697151184e-03,-7.492575049400329590e-02,-6.769034266471862793e-02,4.832809865474700928e-01
-1.367313265800476074e-01,1.177306696772575378e-01,-8.955694735050201416e-02,-3.732236474752426147e-02,-3.438415750861167908e-02,7.959927618503570557e-02,1.803040690720081329e-02,-1.616654992103576660e-01,5.692953243851661682e-02,1.949082165956497192e-01,4.072353243827819824e-02,-4.921507462859153748e-02,1.742902845144271851e-01,-1.127552893012762070e-02,2.791273035109043121e-02,-1.651188358664512634e-02,-5.810299515724182129e-02,6.647258531302213669e-03,-2.006517946720123291e-01,7.635221630334854126e-02,7.582493871450424194e-02,2.020096480846405029e-01
-1.851617693901062012e-01,4.786797240376472473e-02,1.170676052570343018e-01,-1.374902427196502686e-01,-1.645969599485397339e-01,1.747485809028148651e-02,-2.025007456541061401e-02,1.202772185206413269e-01,-1.520590391010046005e-02,1.513306945562362671e-01,1.354057490825653076e-01,-3.763907030224800110e-02,-1.338692009449005127e-01,1.707309420453384519e-04,-1.517828702926635742e-01,6.392861902713775635e-02,1.504526734352111816e-01,-7.860598713159561157e-02,2.521095275878906250e-01,-2.468015439808368683e-02,-8.549453318119049072e-02,4.835215955972671509e-02
2.779613807797431946e-02,-3.473587706685066223e-02,8.059687912464141846e-02,4.826752841472625732e-02,2.266225218772888184e-01,-6.942516565322875977e-02,6.581028550863265991e-02,1.615015268325805664e-01,4.294113442301750183e-02,3.242614120244979858e-02,1.248225346207618713e-01,-3.764008358120918274e-02,3.710248507559299469e-03,-9.361347474623471498e-05,1.084422990679740906e-01,-5.034313723444938660e-02,7.684741914272308350e-02,-5.240501463413238525e-02,-4.144500941038131714e-02,-1.928475052118301392e-01,4.748370870947837830e-02,-2.610852122306823730e-01
-2.935062907636165619e-02,1.430922001600265503e-01,8.052231371402740479e-02,1.751258820295333862e-01,4.340482130646705627e-02,6.246684119105339050e-02,1.130659580230712891e-01,-1.548557728528976440e-01,1.225099563598632812e-01,-4.769697412848472595e-02,-8.590271323919296265e-02,-2.248579412698745728e-01,-2.242774218320846558e-01,1.610612422227859497e-01,-1.665815412998199463e-01,-6.740535050630569458e-02,3.069872856140136719e-01,-7.071390748023986816e-02,-2.552895247936248779e-02,-5.948217958211898804e-02,1.244253218173980713e-01,7.813291251659393311e-02
2.705570869147777557e-02,9.540236741304397583e-02,1.437186729162931442e-02,5.795361101627349854e-02,-1.092087943106889725e-02,1.277944189496338367e-03,2.243781276047229767e-02,2.287440560758113861e-02,4.827572405338287354e-02,-1.636289805173873901e-01,8.294877409934997559e-02,-1.146912053227424622e-01,-1.277589797973632812e-01,1.272915005683898926e-01,-1.178747974336147308e-02,-4.359847679734230042e-02,9.803465008735656738e-02,3.270829841494560242e-02,1.837293989956378937e-02,-1.306242048740386963e-01,-7.097597420215606689e-02,-6.671212613582611084e-02
9.492798894643783569e-02,6.685342639684677124e-02,2.225769311189651489e-01,-1.512268036603927612e-01,2.972329966723918915e-02,6.635325402021408081e-02,-3.166416659951210022e-02,9.429858624935150146e-02,3.155544400215148926e-01,-4.417213052511215210e-02,-9.039424359798431396e-02,-2.208765894174575806e-01,3.467671573162078857e-02,5.923839285969734192e-02,6.830120831727981567e-02,8.696256577968597412e-02,1.166994217783212662e-02,-1.053181588649749756e-01,-8.489327132701873779e-02,-7.171542197465896606e-02,4.439216107130050659e-02,4.267275705933570862e-02
-7.571087032556533813e-02,-4.273081198334693909e-02,4.114332422614097595e-02,-1.505076289176940918e-01,6.604136526584625244e-02,3.283764794468879700e-02,-3.648014739155769348e-02,-1.845838427543640137e-01,3.709234762936830521e-03,7.219635695219039917e-02,-1.977413706481456757e-02,-1.196835041046142578e-01,5.211524665355682373e-02,-2.571558579802513123e-02,1.440611183643341064e-01,-9.353122860193252563e-02,-5.618403106927871704e-02,-1.471859812736511230e-01,2.583581767976284027e-02,-1.553951948881149292e-01,-6.255379319190979004e-02,-2.739495970308780670e-02
